OrphaCode,Name,Prevalence,ExpertLink
95506,Primary hypophysitis,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95506
95496,Pituitary stalk interruption syndrome,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95496
95494,"Combined pituitary hormone deficiencies, genetic forms",0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95494
95433,Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome,0.0 (Worldwide); 3.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95433
95434,Autosomal recessive cerebellar ataxia-movement disorder syndrome,27.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95434
95455,Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum,"0.19 (Worldwide); 0.0 (Worldwide); 0.8 (Taiwan, Province of China); 0.189 (Germany); 0.19 (United States)",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95455
95157,Acute hepatic porphyria,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95157
95159,Hepatoerythropoietic porphyria,40.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95159
95428,COG8-CDG,2.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95428
95427,Secondary short bowel syndrome,0.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95427
95409,Acute adrenal insufficiency,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95409
95432,Primary progressive aphasia,7.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95432
95430,Congenital tracheomalacia,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95430
95429,Angioma serpiginosum,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95429
94091,Mills syndrome,0.12 (United Kingdom),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94091
94093,Neuroleptic malignant syndrome,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94093
94122,"Cerebellar ataxia, Cayman type",0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94122
94124,Spinocerebellar ataxia with axonal neuropathy type 1,0.0 (Worldwide); 9.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94124
94145,Autosomal dominant cerebellar ataxia type I,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94145
94147,Spinocerebellar ataxia type 7,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94147
94148,Autosomal dominant cerebellar ataxia type III,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94148
94064,Deafness-infertility syndrome,3.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94064
94063,12q14 microdeletion syndrome,22.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94063
94066,Severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia,2.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94066
94065,15q24 microdeletion syndrome,30.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94065
94068,Spondyloepiphyseal dysplasia congenita,1.0 (Europe); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94068
94083,Partington syndrome,2.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94083
94086,Blue diaper syndrome,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94086
94088,Hereditary renal hypouricemia,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94088
94087,Cytophagic histiocytic panniculitis,0.0 (Worldwide); 100.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94087
94090,Pseudohypoparathyroidism type 2,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94090
94089,Pseudohypoparathyroidism type 1B,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94089
96175,Ring chromosome 11 syndrome,20.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96175
96173,Ring chromosome 9 syndrome,31.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96173
96172,Ring chromosome 3 syndrome,11.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96172
96171,Ring chromosome 2 syndrome,18.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96171
96170,Emanuel syndrome,350.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96170
96169,Koolen-De Vries syndrome,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96169
96168,Monosomy 13q34 syndrome,0.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96168
96167,Recombinant 8 syndrome,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96167
96148,Distal deletion 10q syndrome,40.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96148
96147,Kleefstra syndrome due to 9q34 microdeletion,86.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96147
96125,Distal deletion 6p syndrome,35.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96125
96121,7q11.23 microduplication syndrome,163.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96121
96102,Distal duplication 10q syndrome,40.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96102
96095,3q26 microduplication syndrome,100.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96095
96092,8p inverted duplication/deletion syndrome,3.9 (Italy); 60.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96092
96078,16p13.3 microduplication syndrome,27.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96078
96061,Mosaic trisomy 8 syndrome,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96061
95717,Idiopathic congenital hypothyroidism,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95717
95719,Thyroid hemiagenesis,25.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95719
95720,Thyroid hypoplasia,3.5 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=95720
96055,Tetrasomy 21 syndrome,13.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=96055
597623,IRF2BPL-related regressive neurodevelopmental disorder-dystonia-seizures syndrome,19.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597623
597733,Oculocutaneous albinism type 8,0.0 (Worldwide); 2.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597733
597738,Luscan-Lumish syndrome,0.0 (Worldwide); 11.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597738
597887,ALPI-related inflammatory bowel disease,2.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597887
93555,Mixed cryoglobulinemia type III,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93555
93554,Mixed cryoglobulinemia type II,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93554
597939,Euthyroid dysprealbuminemic hyperthyroxinemia,23.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597939
597743,SETD2-related microcephaly-severe intellectual disability-multiple congenital anomalies syndrome,0.0 (Worldwide); 12.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597743
597746,Blepharophimosis-intellectual disability syndrome/genitopatellar overlap syndrome,122.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597746
93552,Pediatric systemic lupus erythematosus,1.1 (United States); 0.7 (United States),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93552
597874,MTHFS-related developmental delay-microcephaly-short stature-epilepsy syndrome,3.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597874
598216,Upper tract urothelial carcinoma,0.0 (Worldwide); 1.5 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=598216
598603,Facial dysmorphism-hypertrichosis-epilepsy-intellectual disability/developmental delay-gingival overgrowth syndrome,4.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=598603
598363,Multisystem inflammatory syndrome in children and adults,0.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=598363
93561,ALys amyloidosis,7.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93561
93571,Dense deposit disease,0.25 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93571
597201,TRIM22-related inflammatory bowel disease,8.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=597201
93474,Scheie syndrome,0.2 (Canada); 0.07 (United Kingdom); 0.2 (Canada); 0.07 (United Kingdom),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93474
93476,Hurler-Scheie syndrome,0.24 (United Kingdom); 0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93476
93473,Hurler syndrome,"0.5 (Europe); 0.76 (United Kingdom); 0.64 (Germany); 0.38 (Denmark); 0.0 (Denmark); 1.05 (Portugal); 0.06 (Taiwan, Province of China); 0.93 (Australia); 0.7 (Europe); 0.07 (United States); 0.26 (United States)",http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93473
93398,Genochondromatosis type 2,10.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93398
599373,STXBP1-related encephalopathy,1.0885 (Denmark); 282.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599373
93403,Syndactyly type 2,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93403
599376,Hypomyelination of early myelinating structures,20.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599376
93402,Syndactyly type 1,25.0 (Europe); 0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93402
93405,Syndactyly type 4,4.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93405
93404,Syndactyly type 3,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93404
599480,Acquired hemophilia A,0.0 (Europe); 0.1505 (Europe); 0.0 (United Kingdom); 0.141 (United Kingdom); 0.3063 (Spain); 0.0829 (Spain); 0.0 (Germany); 0.6 (Germany); 0.0 (Australia); 0.12 (Australia); 0.0 (Japan); 0.097 (Japan); 0.0 (Switzerland); 0.45 (Switzerland),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599480
599485,Acquired hemophilia B,0.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599485
93406,Syndactyly type 5,10.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93406
599490,Acquired factor V deficiency,0.0 (Worldwide); 200.0 (Worldwide); 0.029 (Australia); 0.009 (Singapore),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599490
93409,"Brachydactyly-syndactyly, Zhao type",2.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93409
599495,Acquired factor VII deficiency,83.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599495
599501,Acquired factor X deficiency,77.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599501
599507,Acquired factor XI deficiency,15.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599507
599513,Acquired factor XIII deficiency,95.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599513
599519,Factor V short isoforms-related bleeding disorder,3.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599519
93420,FGFR3-related chondrodysplasia,8.1 (United States),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93420
599579,Factor V Amsterdam bleeding disorder,2.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599579
93360,"Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type",0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93360
93358,Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome,27.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93358
93357,SPONASTRIME dysplasia,16.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93357
599082,CHD3-related developmental delay-speech delay-intellectual disability-abnormalities of vision-facial dysmorphism syndrome,60.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=599082
93372,Familial hypocalciuric hypercalcemia type 1,74.1 (United States); 5.5 (Worldwide); 1.3 (United Kingdom),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93372
93382,Brachydactyly type A6,7.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93382
93383,Brachydactyly type B,0.0 (Europe); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93383
93387,Brachydactyly type E,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93387
93388,Brachydactyly type A1,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93388
93384,Brachydactyly type C,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93384
93396,Brachydactyly type A2,0.0 (Europe); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93396
93397,Brachydactyly type A7,1.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93397
93394,Brachydactyly type A4,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93394
595356,Localized dystrophic epidermolysis bullosa,0.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=595356
94059,Uremic pruritus,35.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94059
94058,Neovascular glaucoma,24.4 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94058
94056,Isolated humero-ulnar synostosis,5.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=94056
93976,Anotia,0.03 (Specific population); 0.028 (Europe); 0.0 (Europe); 0.04 (France); 0.0 (France); 0.03 (Italy); 0.0 (Italy); 0.02 (Sweden); 0.0 (Sweden); 0.02 (United States); 0.0 (United States); 0.02 (Finland); 0.0 (Finland); 0.05 (Chile); 0.0 (Chile),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93976
93932,FG syndrome type 1,0.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93932
93930,Bladder exstrophy,2.8 (Spain); 0.0 (Europe); 0.0 (Europe); 2.8 (United States); 3.05 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93930
93928,Isolated epispadias,2.4 (Europe); 0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93928
93929,Cloacal exstrophy,0.75 (Europe); 0.0 (Europe); 0.6 (United States); 0.5 (Spain); 0.54 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93929
93926,Midline interhemispheric variant of holoprosencephaly,0.0 (Worldwide); 0.0 (Worldwide); 2.778 (Romania),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93926
93924,Lobar holoprosencephaly,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93924
93925,Alobar holoprosencephaly,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93925
93921,Full schwannomatosis,0.0 (Worldwide); 0.058 (Finland),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93921
93953,Familial thyroglossal duct cyst,22.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93953
93952,"X-linked intellectual disability, Hedera type",9.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93952
595133,Perivascular epithelioid cell neoplasm,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=595133
93947,"X-linked intellectual disability, Golabi-Ito-Hall type",3.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93947
93946,Hamel cerebro-palato-cardiac syndrome,4.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93946
93941,Laryngotracheoesophageal cleft type 4,20.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93941
93940,Laryngotracheoesophageal cleft type 3,30.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93940
93939,Laryngotracheoesophageal cleft type 2,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93939
93938,Laryngotracheoesophageal cleft type 1,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93938
93616,Hemoglobin H disease,8.7 (United States); 0.1 (United States); 1200.0 (South East Asia),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93616
93622,Dent disease type 1,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93622
93623,Dent disease type 2,0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93623
93672,Juvenile dermatomyositis,0.295 (Worldwide); 0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93672
93685,Unicentric Castleman disease,0.0 (Worldwide); 0.0 (United States),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93685
93890,Rare developmental defect during embryogenesis,3.3 (France); 2.42 (France),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93890
93591,Infantile nephronophthisis,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93591
93598,Primary hyperoxaluria type 1,0.015 (Netherlands); 0.29 (Netherlands); 1.0 (Switzerland); 0.2 (Switzerland); 0.83 (France); 0.1 (France),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93598
93583,Congenital thrombotic thrombocytopenic purpura,0.0 (Worldwide); 0.0 (Worldwide); 123.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93583
93585,Immune-mediated thrombotic thrombocytopenic purpura,0.0 (Europe); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93585
93610,Distal renal tubular acidosis with anemia,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93610
596759,Combined immunodeficiency due to RELA haploinsufficiency,5.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596759
93608,Autosomal dominant distal renal tubular acidosis,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93608
93607,Autosomal recessive proximal renal tubular acidosis,0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93607
596937,Portosinusoidal vascular disease,0.0 (Worldwide); 0.0 (Worldwide),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596937
596448,IgG4-related systemic disease,0.0 (Worldwide); 0.0 (Worldwide); 0.0 (Japan); 1.026 (Japan); 0.576 (Denmark); 0.6885 (Denmark),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=596448
93600,Primary hyperoxaluria type 3,50.0 (Worldwide); 0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93600
93599,Primary hyperoxaluria type 2,10.0 (Worldwide); 0.0 (Europe),http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=93599
